tgl_perawatan,total_jumlah_per_hari
2020-05-09,54
2020-05-10,71
2020-05-11,297
2020-05-12,436
2020-05-13,326
2020-05-14,294
2020-05-15,180
2020-05-16,70
2020-05-17,75
2020-05-18,319
2020-05-19,246
2020-05-20,163
2020-05-21,68
2020-05-22,96
2020-05-23,131
2020-05-24,123
2020-05-25,96
2020-05-26,330
2020-05-27,160
2020-05-28,162
2020-05-29,227
2020-05-30,66
2020-05-31,159
2020-06-01,80
2020-06-02,223
2020-06-03,457
2020-06-04,379
2020-06-05,83
2020-06-06,144
2020-06-07,218
2020-06-08,301
2020-06-09,380
2020-06-10,327
2020-06-11,247
2020-06-12,193
2020-06-13,50
2020-06-14,77
2020-06-15,211
2020-06-16,314
2020-06-17,238
2020-06-18,215
2020-06-19,136
2020-06-20,33
2020-06-21,108
2020-06-22,352
2020-06-23,351
2020-06-24,228
2020-06-25,364
2020-06-26,268
2020-06-27,83
2020-06-28,122
2020-06-29,342
2020-06-30,302
2020-07-01,315
2020-07-02,168
2020-07-03,183
2020-07-04,44
2020-07-05,29
2020-07-06,358
2020-07-07,236
2020-07-08,395
2020-07-09,268
2020-07-10,281
2020-07-11,28
2020-07-12,202
2020-07-13,396
2020-07-14,297
2020-07-15,363
2020-07-16,143
2020-07-17,265
2020-07-18,39
2020-07-19,97
2020-07-20,348
2020-07-21,297
2020-07-22,227
2020-07-23,179
2020-07-24,108
2020-07-25,85
2020-07-26,25
2020-07-27,258
2020-07-28,162
2020-07-29,305
2020-07-30,6
2020-07-31,153
2020-08-01,79
2020-08-02,71
2020-08-03,52
2020-08-04,211
2020-08-05,364
2020-08-06,101
2020-08-07,73
2020-08-08,70
2020-08-09,109
2020-08-10,254
2020-08-11,209
2020-08-12,159
2020-08-13,174
2020-08-14,112
2020-08-15,76
2020-08-16,33
2020-08-17,43
2020-08-18,162
2020-08-19,316
2020-08-20,13
2020-08-21,27
2020-08-22,15
2020-08-23,42
2020-08-24,305
2020-08-25,64
2020-08-26,90
2020-08-27,85
2020-08-28,139
2020-08-29,93
2020-08-30,28
2020-08-31,141
2020-09-01,56
2020-09-02,48
2020-09-03,91
2020-09-04,153
2020-09-05,79
2020-09-06,26
2020-09-07,10
2020-09-08,3
2020-09-09,6
2020-09-10,3
2020-09-11,14
2020-09-12,10
2020-09-13,9
2020-09-14,6
2020-09-15,6
2020-09-16,24
2020-09-17,4
2020-09-18,3
2020-09-19,3
2020-09-20,13
2020-09-21,0
2020-09-22,13
2020-09-23,0
2020-09-24,0
2020-09-25,3
2020-09-26,3
2020-09-27,3
2020-09-28,9
2020-09-29,1
2020-09-30,15
2020-10-01,96
2020-10-02,3
2020-10-03,15
2020-10-04,8
2020-10-05,23
2020-10-06,13
2020-10-07,4
2020-10-08,36
2020-10-09,4
2020-10-10,10
2020-10-11,0
2020-10-12,11
2020-10-13,3
2020-10-14,10
2020-10-15,10
2020-10-16,0
2020-10-17,3
2020-10-18,45
2020-10-19,16
2020-10-20,0
2020-10-21,6
2020-10-22,3
2020-10-23,28
2020-10-24,32
2020-10-25,15
2020-10-26,30
2020-10-27,0
2020-10-28,19
2020-10-29,0
2020-10-30,0
2020-10-31,0
2020-11-01,0
2020-11-02,0
2020-11-03,0
2020-11-04,0
2020-11-05,0
2020-11-06,0
2020-11-07,0
2020-11-08,0
2020-11-09,0
2020-11-10,0
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,0
2020-11-15,0
2020-11-16,0
2020-11-17,0
2020-11-18,0
2020-11-19,0
2020-11-20,0
2020-11-21,0
2020-11-22,0
2020-11-23,0
2020-11-24,0
2020-11-25,0
2020-11-26,0
2020-11-27,0
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,20
2020-12-02,0
2020-12-03,1
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,19
2020-12-08,63
2020-12-09,3
2020-12-10,42
2020-12-11,66
2020-12-12,0
2020-12-13,10
2020-12-14,55
2020-12-15,147
2020-12-16,146
2020-12-17,186
2020-12-18,52
2020-12-19,3
2020-12-20,0
2020-12-21,409
2020-12-22,268
2020-12-23,270
2020-12-24,81
2020-12-25,36
2020-12-26,0
2020-12-27,9
2020-12-28,481
2020-12-29,109
2020-12-30,67
2020-12-31,81
2021-01-01,78
2021-01-02,25
2021-01-03,28
2021-01-04,116
2021-01-05,227
2021-01-06,223
2021-01-07,151
2021-01-08,125
2021-01-09,43
2021-01-10,49
2021-01-11,276
2021-01-12,198
2021-01-13,292
2021-01-14,197
2021-01-15,187
2021-01-16,68
2021-01-17,50
2021-01-18,391
2021-01-19,226
2021-01-20,464
2021-01-21,235
2021-01-22,254
2021-01-23,112
2021-01-24,73
2021-01-25,646
2021-01-26,251
2021-01-27,483
2021-01-28,205
2021-01-29,240
2021-01-30,123
2021-01-31,36
2021-02-01,633
2021-02-02,296
2021-02-03,213
2021-02-04,181
2021-02-05,309
2021-02-06,93
2021-02-07,57
2021-02-08,625
2021-02-09,268
2021-02-10,206
2021-02-11,258
2021-02-12,94
2021-02-13,91
2021-02-14,104
2021-02-15,669
2021-02-16,216
2021-02-17,329
2021-02-18,157
2021-02-19,95
2021-02-20,80
2021-02-21,150
2021-02-22,555
2021-02-23,228
2021-02-24,119
2021-02-25,162
2021-02-26,117
2021-02-27,38
2021-02-28,132
2021-03-01,0
2021-03-02,392
2021-03-03,369
2021-03-04,240
2021-03-05,253
2021-03-06,89
2021-03-07,115
2021-03-08,565
2021-03-09,234
2021-03-10,225
2021-03-11,74
2021-03-12,220
2021-03-13,63
2021-03-14,159
2021-03-15,388
2021-03-16,244
2021-03-17,318
2021-03-18,277
2021-03-19,225
2021-03-20,63
2021-03-21,215
2021-03-22,339
2021-03-23,273
2021-03-24,287
2021-03-25,347
2021-03-26,247
2021-03-27,120
2021-03-28,83
2021-03-29,463
2021-03-30,412
2021-03-31,332
2021-04-01,175
2021-04-02,57
2021-04-03,181
2021-04-04,93
2021-04-05,391
2021-04-06,324
2021-04-07,250
2021-04-08,476
2021-04-09,188
2021-04-10,108
2021-04-11,204
2021-04-12,313
2021-04-13,405
2021-04-14,189
2021-04-15,302
2021-04-16,214
2021-04-17,149
2021-04-18,202
2021-04-19,540
2021-04-20,366
2021-04-21,309
2021-04-22,279
2021-04-23,128
2021-04-24,117
2021-04-25,75
2021-04-26,403
2021-04-27,431
2021-04-28,517
2021-04-29,261
2021-04-30,385
2021-05-01,223
2021-05-02,88
2021-05-03,240
2021-05-04,267
2021-05-05,388
2021-05-06,194
2021-05-07,201
2021-05-08,72
2021-05-09,172
2021-05-10,494
2021-05-11,404
2021-05-12,201
2021-05-13,93
2021-05-14,118
2021-05-15,139
2021-05-16,75
2021-05-17,358
2021-05-18,371
2021-05-19,304
2021-05-20,226
2021-05-21,210
2021-05-22,107
2021-05-23,121
2021-05-24,414
2021-05-25,341
2021-05-26,126
2021-05-27,490
2021-05-28,192
2021-05-29,130
2021-05-30,126
2021-05-31,335
2021-06-01,194
2021-06-02,364
2021-06-03,241
2021-06-04,205
2021-06-05,213
2021-06-06,149
2021-06-07,394
2021-06-08,199
2021-06-09,455
2021-06-10,351
2021-06-11,247
2021-06-12,96
2021-06-13,118
2021-06-14,470
2021-06-15,243
2021-06-16,271
2021-06-17,426
2021-06-18,183
2021-06-19,96
2021-06-20,99
2021-06-21,485
2021-06-22,316
2021-06-23,216
2021-06-24,250
2021-06-25,201
2021-06-26,207
2021-06-27,174
2021-06-28,518
2021-06-29,291
2021-06-30,400
2021-07-01,200
2021-07-02,99
2021-07-03,131
2021-07-04,120
2021-07-05,497
2021-07-06,203
2021-07-07,194
2021-07-08,252
2021-07-09,184
2021-07-10,62
2021-07-11,84
2021-07-12,551
2021-07-13,492
2021-07-14,212
2021-07-15,182
2021-07-16,195
2021-07-17,107
2021-07-18,132
2021-07-19,528
2021-07-20,112
2021-07-21,167
2021-07-22,206
2021-07-23,259
2021-07-24,44
2021-07-25,110
2021-07-26,468
2021-07-27,318
2021-07-28,188
2021-07-29,390
2021-07-30,186
2021-07-31,121
2021-08-01,117
2021-08-02,491
2021-08-03,363
2021-08-04,247
2021-08-05,291
2021-08-06,159
2021-08-07,117
2021-08-08,143
2021-08-09,630
2021-08-10,269
2021-08-11,129
2021-08-12,361
2021-08-13,306
2021-08-14,158
2021-08-15,152
2021-08-16,468
2021-08-17,77
2021-08-18,384
2021-08-19,366
2021-08-20,256
2021-08-21,123
2021-08-22,102
2021-08-23,322
2021-08-24,424
2021-08-25,327
2021-08-26,530
2021-08-27,118
2021-08-28,98
2021-08-29,143
2021-08-30,559
2021-08-31,233
2021-09-01,336
2021-09-02,424
2021-09-03,162
2021-09-04,126
2021-09-05,6
2021-09-06,88
2021-09-07,310
2021-09-08,289
2021-09-09,202
2021-09-10,121
2021-09-11,146
2021-09-12,99
2021-09-13,378
2021-09-14,390
2021-09-15,115
2021-09-16,35
2021-09-17,15
2021-09-18,0
2021-09-19,112
2021-09-20,133
2021-09-21,95
2021-09-22,81
2021-09-23,91
2021-09-24,79
2021-09-25,23
2021-09-26,28
2021-09-27,3
2021-09-28,36
2021-09-29,328
2021-09-30,155
2021-10-01,107
2021-10-02,126
2021-10-03,76
2021-10-04,212
2021-10-05,316
2021-10-06,305
2021-10-07,269
2021-10-08,113
2021-10-09,103
2021-10-10,101
2021-10-11,429
2021-10-12,261
2021-10-13,416
2021-10-14,230
2021-10-15,300
2021-10-16,125
2021-10-17,68
2021-10-18,285
2021-10-19,352
2021-10-20,200
2021-10-21,475
2021-10-22,183
2021-10-23,138
2021-10-24,64
2021-10-25,327
2021-10-26,394
2021-10-27,248
2021-10-28,260
2021-10-29,107
2021-10-30,25
2021-10-31,10
2021-11-01,234
2021-11-02,351
2021-11-03,108
2021-11-04,350
2021-11-05,113
2021-11-06,161
2021-11-07,100
2021-11-08,84
2021-11-09,76
2021-11-10,92
2021-11-11,124
2021-11-12,130
2021-11-13,21
2021-11-14,105
2021-11-15,93
2021-11-16,51
2021-11-17,35
2021-11-18,30
2021-11-19,77
2021-11-20,19
2021-11-21,30
2021-11-22,64
2021-11-23,15
2021-11-24,3
2021-11-25,6
2021-11-26,21
2021-11-27,3
2021-11-28,39
2021-11-29,36
2021-11-30,103
2021-12-01,24
2021-12-02,29
2021-12-03,13
2021-12-04,28
2021-12-05,20
2021-12-06,30
2021-12-07,27
2021-12-08,36
2021-12-09,26
2021-12-10,48
2021-12-11,26
2021-12-12,69
2021-12-13,0
2021-12-14,0
2021-12-15,0
2021-12-16,0
2021-12-17,10
2021-12-18,0
2021-12-19,6
2021-12-20,3
2021-12-21,5
2021-12-22,4
2021-12-23,0
2021-12-24,3
2021-12-25,0
2021-12-26,10
2021-12-27,10
2021-12-28,0
2021-12-29,0
2021-12-30,0
2021-12-31,0
2022-01-01,0
2022-01-02,0
2022-01-03,0
2022-01-04,7
2022-01-05,0
2022-01-06,0
2022-01-07,0
2022-01-08,0
2022-01-09,0
2022-01-10,0
2022-01-11,0
2022-01-12,0
2022-01-13,0
2022-01-14,0
2022-01-15,0
2022-01-16,0
2022-01-17,0
2022-01-18,0
2022-01-19,0
2022-01-20,0
2022-01-21,0
2022-01-22,0
2022-01-23,0
2022-01-24,0
2022-01-25,0
2022-01-26,0
2022-01-27,0
2022-01-28,0
2022-01-29,0
2022-01-30,0
2022-01-31,0
2022-02-01,15
2022-02-02,0
2022-02-03,0
2022-02-04,0
2022-02-05,0
2022-02-06,0
2022-02-07,0
2022-02-08,0
2022-02-09,0
2022-02-10,0
2022-02-11,0
2022-02-12,0
2022-02-13,0
2022-02-14,0
2022-02-15,0
2022-02-16,0
2022-02-17,0
2022-02-18,0
2022-02-19,0
2022-02-20,0
2022-02-21,0
2022-02-22,0
2022-02-23,0
2022-02-24,0
2022-02-25,0
2022-02-26,0
2022-02-27,0
2022-02-28,0
2022-03-01,0
2022-03-02,0
2022-03-03,0
2022-03-04,0
2022-03-05,0
2022-03-06,0
2022-03-07,0
2022-03-08,0
2022-03-09,0
2022-03-10,0
2022-03-11,0
2022-03-12,0
2022-03-13,0
2022-03-14,0
2022-03-15,0
2022-03-16,0
2022-03-17,0
2022-03-18,0
2022-03-19,0
2022-03-20,0
2022-03-21,3
2022-03-22,31
2022-03-23,159
2022-03-24,0
2022-03-25,0
2022-03-26,0
2022-03-27,0
2022-03-28,183
2022-03-29,174
2022-03-30,284
2022-03-31,92
2022-04-01,136
2022-04-02,85
2022-04-03,159
2022-04-04,369
2022-04-05,228
2022-04-06,216
2022-04-07,156
2022-04-08,128
2022-04-09,142
2022-04-10,52
2022-04-11,434
2022-04-12,493
2022-04-13,409
2022-04-14,230
2022-04-15,188
2022-04-16,137
2022-04-17,170
2022-04-18,428
2022-04-19,324
2022-04-20,284
2022-04-21,279
2022-04-22,148
2022-04-23,110
2022-04-24,119
2022-04-25,462
2022-04-26,394
2022-04-27,467
2022-04-28,405
2022-04-29,136
2022-04-30,88
2022-05-01,155
2022-05-02,216
2022-05-03,54
2022-05-04,119
2022-05-05,46
2022-05-06,68
2022-05-07,109
2022-05-08,53
2022-05-09,431
2022-05-10,248
2022-05-11,306
2022-05-12,286
2022-05-13,299
2022-05-14,139
2022-05-15,136
2022-05-16,198
2022-05-17,574
2022-05-18,342
2022-05-19,277
2022-05-20,230
2022-05-21,122
2022-05-22,168
2022-05-23,295
2022-05-24,510
2022-05-25,335
2022-05-26,238
2022-05-27,246
2022-05-28,139
2022-05-29,143
2022-05-30,456
2022-05-31,289
2022-06-01,138
2022-06-02,259
2022-06-03,160
2022-06-04,97
2022-06-05,204
2022-06-06,275
2022-06-07,422
2022-06-08,238
2022-06-09,404
2022-06-10,172
2022-06-11,163
2022-06-12,93
2022-06-13,557
2022-06-14,448
2022-06-15,401
2022-06-16,266
2022-06-17,133
2022-06-18,151
2022-06-19,128
2022-06-20,441
2022-06-21,229
2022-06-22,399
2022-06-23,307
2022-06-24,140
2022-06-25,156
2022-06-26,114
2022-06-27,294
2022-06-28,269
2022-06-29,283
2022-06-30,258
2022-07-01,149
2022-07-02,186
2022-07-03,195
2022-07-04,293
2022-07-05,328
2022-07-06,199
2022-07-07,283
2022-07-08,178
2022-07-09,124
2022-07-10,63
2022-07-11,164
2022-07-12,72
2022-07-13,359
2022-07-14,430
2022-07-15,125
2022-07-16,155
2022-07-17,43
2022-07-18,326
2022-07-19,228
2022-07-20,303
2022-07-21,383
2022-07-22,147
2022-07-23,187
2022-07-24,109
2022-07-25,354
2022-07-26,225
2022-07-27,447
2022-07-28,259
2022-07-29,259
2022-07-30,177
2022-07-31,127
