tgl_perawatan,total_jumlah_per_hari
2020-05-09,2
2020-05-10,4
2020-05-11,68
2020-05-12,97
2020-05-13,128
2020-05-14,63
2020-05-15,31
2020-05-16,5
2020-05-17,4
2020-05-18,99
2020-05-19,77
2020-05-20,89
2020-05-21,6
2020-05-22,5
2020-05-23,11
2020-05-24,1
2020-05-25,13
2020-05-26,154
2020-05-27,144
2020-05-28,22
2020-05-29,6
2020-05-30,1
2020-05-31,4
2020-06-01,14
2020-06-02,79
2020-06-03,136
2020-06-04,39
2020-06-05,10
2020-06-06,1
2020-06-07,1
2020-06-08,53
2020-06-09,97
2020-06-10,116
2020-06-11,16
2020-06-12,1
2020-06-13,3
2020-06-14,3
2020-06-15,58
2020-06-16,102
2020-06-17,102
2020-06-18,43
2020-06-19,3
2020-06-20,0
2020-06-21,0
2020-06-22,7
2020-06-23,116
2020-06-24,137
2020-06-25,21
2020-06-26,0
2020-06-27,1
2020-06-28,1
2020-06-29,38
2020-06-30,92
2020-07-01,0
2020-07-02,0
2020-07-03,1
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,3
2020-07-17,0
2020-07-18,1
2020-07-19,0
2020-07-20,7
2020-07-21,119
2020-07-22,169
2020-07-23,81
2020-07-24,0
2020-07-25,13
2020-07-26,0
2020-07-27,143
2020-07-28,161
2020-07-29,75
2020-07-30,5
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,130
2020-08-05,107
2020-08-06,7
2020-08-07,0
2020-08-08,0
2020-08-09,1
2020-08-10,37
2020-08-11,137
2020-08-12,49
2020-08-13,7
2020-08-14,1
2020-08-15,0
2020-08-16,0
2020-08-17,7
2020-08-18,158
2020-08-19,109
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,22
2020-08-25,145
2020-08-26,115
2020-08-27,44
2020-08-28,1
2020-08-29,0
2020-08-30,1
2020-08-31,36
2020-09-01,114
2020-09-02,108
2020-09-03,7
2020-09-04,2
2020-09-05,5
2020-09-06,11
2020-09-07,56
2020-09-08,109
2020-09-09,136
2020-09-10,24
2020-09-11,1
2020-09-12,7
2020-09-13,4
2020-09-14,86
2020-09-15,123
2020-09-16,118
2020-09-17,21
2020-09-18,8
2020-09-19,0
2020-09-20,0
2020-09-21,86
2020-09-22,81
2020-09-23,187
2020-09-24,42
2020-09-25,1
2020-09-26,5
2020-09-27,0
2020-09-28,48
2020-09-29,98
2020-09-30,107
2020-10-01,35
2020-10-02,7
2020-10-03,0
2020-10-04,9
2020-10-05,77
2020-10-06,76
2020-10-07,166
2020-10-08,51
2020-10-09,6
2020-10-10,0
2020-10-11,0
2020-10-12,84
2020-10-13,98
2020-10-14,148
2020-10-15,65
2020-10-16,19
2020-10-17,0
2020-10-18,6
2020-10-19,35
2020-10-20,107
2020-10-21,225
2020-10-22,146
2020-10-23,21
2020-10-24,0
2020-10-25,4
2020-10-26,79
2020-10-27,40
2020-10-28,10
2020-10-29,0
2020-10-30,0
2020-10-31,0
2020-11-01,0
2020-11-02,127
2020-11-03,80
2020-11-04,95
2020-11-05,29
2020-11-06,0
2020-11-07,0
2020-11-08,0
2020-11-09,144
2020-11-10,16
2020-11-11,21
2020-11-12,40
2020-11-13,10
2020-11-14,1
2020-11-15,2
2020-11-16,138
2020-11-17,87
2020-11-18,88
2020-11-19,25
2020-11-20,2
2020-11-21,5
2020-11-22,0
2020-11-23,44
2020-11-24,153
2020-11-25,137
2020-11-26,64
2020-11-27,8
2020-11-28,0
2020-11-29,4
2020-11-30,97
2020-12-01,120
2020-12-02,124
2020-12-03,51
2020-12-04,0
2020-12-05,7
2020-12-06,0
2020-12-07,52
2020-12-08,117
2020-12-09,9
2020-12-10,63
2020-12-11,17
2020-12-12,7
2020-12-13,0
2020-12-14,86
2020-12-15,158
2020-12-16,61
2020-12-17,77
2020-12-18,0
2020-12-19,11
2020-12-20,1
2020-12-21,85
2020-12-22,103
2020-12-23,98
2020-12-24,2
2020-12-25,1
2020-12-26,2
2020-12-27,4
2020-12-28,170
2020-12-29,122
2020-12-30,105
2020-12-31,1
2021-01-01,0
2021-01-02,0
2021-01-03,0
2021-01-04,172
2021-01-05,90
2021-01-06,93
2021-01-07,21
2021-01-08,1
2021-01-09,7
2021-01-10,6
2021-01-11,132
2021-01-12,140
2021-01-13,49
2021-01-14,42
2021-01-15,2
2021-01-16,0
2021-01-17,0
2021-01-18,125
2021-01-19,96
2021-01-20,111
2021-01-21,24
2021-01-22,8
2021-01-23,0
2021-01-24,0
2021-01-25,98
2021-01-26,124
2021-01-27,71
2021-01-28,41
2021-01-29,0
2021-01-30,1
2021-01-31,6
2021-02-01,120
2021-02-02,68
2021-02-03,105
2021-02-04,51
2021-02-05,13
2021-02-06,2
2021-02-07,1
2021-02-08,92
2021-02-09,107
2021-02-10,125
2021-02-11,29
2021-02-12,15
2021-02-13,0
2021-02-14,2
2021-02-15,118
2021-02-16,157
2021-02-17,95
2021-02-18,79
2021-02-19,7
2021-02-20,13
2021-02-21,3
2021-02-22,131
2021-02-23,158
2021-02-24,93
2021-02-25,26
2021-02-26,4
2021-02-27,2
2021-02-28,12
2021-03-01,157
2021-03-02,139
2021-03-03,80
2021-03-04,120
2021-03-05,5
2021-03-06,11
2021-03-07,1
2021-03-08,96
2021-03-09,199
2021-03-10,181
2021-03-11,7
2021-03-12,18
2021-03-13,7
2021-03-14,9
2021-03-15,108
2021-03-16,148
2021-03-17,141
2021-03-18,62
2021-03-19,27
2021-03-20,0
2021-03-21,18
2021-03-22,133
2021-03-23,137
2021-03-24,121
2021-03-25,70
2021-03-26,12
2021-03-27,10
2021-03-28,0
2021-03-29,133
2021-03-30,196
2021-03-31,159
2021-04-01,45
2021-04-02,7
2021-04-03,8
2021-04-04,1
2021-04-05,130
2021-04-06,128
2021-04-07,201
2021-04-08,179
2021-04-09,6
2021-04-10,22
2021-04-11,6
2021-04-12,115
2021-04-13,177
2021-04-14,151
2021-04-15,90
2021-04-16,17
2021-04-17,31
2021-04-18,13
2021-04-19,103
2021-04-20,146
2021-04-21,170
2021-04-22,79
2021-04-23,14
2021-04-24,13
2021-04-25,9
2021-04-26,126
2021-04-27,100
2021-04-28,164
2021-04-29,82
2021-04-30,25
2021-05-01,7
2021-05-02,12
2021-05-03,154
2021-05-04,120
2021-05-05,210
2021-05-06,184
2021-05-07,19
2021-05-08,24
2021-05-09,5
2021-05-10,128
2021-05-11,128
2021-05-12,17
2021-05-13,2
2021-05-14,9
2021-05-15,18
2021-05-16,14
2021-05-17,87
2021-05-18,133
2021-05-19,89
2021-05-20,57
2021-05-21,18
2021-05-22,8
2021-05-23,2
2021-05-24,103
2021-05-25,193
2021-05-26,32
2021-05-27,90
2021-05-28,27
2021-05-29,12
2021-05-30,13
2021-05-31,119
2021-06-01,11
2021-06-02,238
2021-06-03,63
2021-06-04,8
2021-06-05,13
2021-06-06,5
2021-06-07,84
2021-06-08,45
2021-06-09,177
2021-06-10,60
2021-06-11,13
2021-06-12,15
2021-06-13,9
2021-06-14,79
2021-06-15,35
2021-06-16,180
2021-06-17,66
2021-06-18,10
2021-06-19,8
2021-06-20,13
2021-06-21,68
2021-06-22,69
2021-06-23,140
2021-06-24,81
2021-06-25,16
2021-06-26,18
2021-06-27,5
2021-06-28,132
2021-06-29,82
2021-06-30,214
2021-07-01,35
2021-07-02,14
2021-07-03,3
2021-07-04,6
2021-07-05,108
2021-07-06,53
2021-07-07,135
2021-07-08,70
2021-07-09,11
2021-07-10,6
2021-07-11,5
2021-07-12,125
2021-07-13,136
2021-07-14,137
2021-07-15,100
2021-07-16,6
2021-07-17,1
2021-07-18,2
2021-07-19,32
2021-07-20,18
2021-07-21,48
2021-07-22,104
2021-07-23,3
2021-07-24,4
2021-07-25,6
2021-07-26,121
2021-07-27,81
2021-07-28,82
2021-07-29,95
2021-07-30,19
2021-07-31,25
2021-08-01,10
2021-08-02,171
2021-08-03,74
2021-08-04,0
2021-08-05,73
2021-08-06,7
2021-08-07,17
2021-08-08,21
2021-08-09,164
2021-08-10,67
2021-08-11,13
2021-08-12,145
2021-08-13,13
2021-08-14,2
2021-08-15,7
2021-08-16,123
2021-08-17,3
2021-08-18,4
2021-08-19,4
2021-08-20,17
2021-08-21,5
2021-08-22,3
2021-08-23,2
2021-08-24,1
2021-08-25,1
2021-08-26,4
2021-08-27,3
2021-08-28,1
2021-08-29,9
2021-08-30,1
2021-08-31,9
2021-09-01,3
2021-09-02,1
2021-09-03,1
2021-09-04,1
2021-09-05,0
2021-09-06,2
2021-09-07,2
2021-09-08,10
2021-09-09,0
2021-09-10,0
2021-09-11,1
2021-09-12,0
2021-09-13,4
2021-09-14,4
2021-09-15,3
2021-09-16,0
2021-09-17,0
2021-09-18,0
2021-09-19,3
2021-09-20,6
2021-09-21,5
2021-09-22,1
2021-09-23,2
2021-09-24,1
2021-09-25,0
2021-09-26,0
2021-09-27,0
2021-09-28,7
2021-09-29,0
2021-09-30,1
2021-10-01,0
2021-10-02,0
2021-10-03,0
2021-10-04,0
2021-10-05,0
2021-10-06,0
2021-10-07,0
2021-10-08,0
2021-10-09,0
2021-10-10,0
2021-10-11,0
2021-10-12,0
2021-10-13,0
2021-10-14,0
2021-10-15,0
2021-10-16,0
2021-10-17,0
2021-10-18,0
2021-10-19,0
2021-10-20,0
2021-10-21,0
2021-10-22,0
2021-10-23,0
2021-10-24,0
2021-10-25,0
2021-10-26,0
2021-10-27,0
2021-10-28,0
2021-10-29,0
2021-10-30,0
2021-10-31,0
2021-11-01,1
2021-11-02,0
2021-11-03,0
2021-11-04,0
2021-11-05,0
2021-11-06,0
2021-11-07,0
2021-11-08,0
2021-11-09,0
2021-11-10,0
2021-11-11,0
2021-11-12,0
2021-11-13,0
2021-11-14,0
2021-11-15,30
2021-11-16,125
2021-11-17,91
2021-11-18,112
2021-11-19,20
2021-11-20,11
2021-11-21,5
2021-11-22,186
2021-11-23,192
2021-11-24,66
2021-11-25,35
2021-11-26,48
2021-11-27,12
2021-11-28,2
2021-11-29,129
2021-11-30,51
2021-12-01,76
2021-12-02,79
2021-12-03,11
2021-12-04,4
2021-12-05,3
2021-12-06,163
2021-12-07,96
2021-12-08,66
2021-12-09,56
2021-12-10,32
2021-12-11,5
2021-12-12,2
2021-12-13,113
2021-12-14,153
2021-12-15,144
2021-12-16,55
2021-12-17,34
2021-12-18,23
2021-12-19,6
2021-12-20,213
2021-12-21,141
2021-12-22,130
2021-12-23,84
2021-12-24,34
2021-12-25,14
2021-12-26,11
2021-12-27,195
2021-12-28,147
2021-12-29,194
2021-12-30,2
2021-12-31,43
2022-01-01,92
2022-01-02,22
2022-01-03,92
2022-01-04,89
2022-01-05,132
2022-01-06,71
2022-01-07,19
2022-01-08,9
2022-01-09,9
2022-01-10,170
2022-01-11,193
2022-01-12,171
2022-01-13,80
2022-01-14,7
2022-01-15,5
2022-01-16,5
2022-01-17,56
2022-01-18,14
2022-01-19,8
2022-01-20,7
2022-01-21,10
2022-01-22,7
2022-01-23,0
2022-01-24,0
2022-01-25,4
2022-01-26,11
2022-01-27,15
2022-01-28,8
2022-01-29,10
2022-01-30,0
2022-01-31,0
2022-02-01,14
2022-02-02,0
2022-02-03,14
2022-02-04,0
2022-02-05,17
2022-02-06,1
2022-02-07,0
2022-02-08,90
2022-02-09,209
2022-02-10,66
2022-02-11,35
2022-02-12,5
2022-02-13,3
2022-02-14,0
2022-02-15,117
2022-02-16,0
2022-02-17,71
2022-02-18,44
2022-02-19,10
2022-02-20,15
2022-02-21,0
2022-02-22,59
2022-02-23,221
2022-02-24,74
2022-02-25,30
2022-02-26,11
2022-02-27,9
2022-02-28,11
2022-03-01,222
2022-03-02,0
2022-03-03,1
2022-03-04,13
2022-03-05,3
2022-03-06,1
2022-03-07,191
2022-03-08,210
2022-03-09,0
2022-03-10,65
2022-03-11,20
2022-03-12,0
2022-03-13,0
2022-03-14,99
2022-03-15,194
2022-03-16,174
2022-03-17,47
2022-03-18,9
2022-03-19,2
2022-03-20,9
2022-03-21,122
2022-03-22,170
2022-03-23,173
2022-03-24,34
2022-03-25,3
2022-03-26,1
2022-03-27,3
2022-03-28,163
2022-03-29,120
2022-03-30,204
2022-03-31,52
2022-04-01,19
2022-04-02,0
2022-04-03,1
2022-04-04,42
2022-04-05,201
2022-04-06,219
2022-04-07,78
2022-04-08,28
2022-04-09,5
2022-04-10,9
2022-04-11,190
2022-04-12,140
2022-04-13,0
2022-04-14,73
2022-04-15,18
2022-04-16,11
2022-04-17,9
2022-04-18,184
2022-04-19,196
2022-04-20,0
2022-04-21,68
2022-04-22,19
2022-04-23,33
2022-04-24,3
2022-04-25,109
2022-04-26,0
2022-04-27,0
2022-04-28,147
2022-04-29,16
2022-04-30,11
2022-05-01,12
2022-05-02,0
2022-05-03,34
2022-05-04,14
2022-05-05,4
2022-05-06,7
2022-05-07,7
2022-05-08,13
2022-05-09,238
2022-05-10,184
2022-05-11,190
2022-05-12,51
2022-05-13,43
2022-05-14,8
2022-05-15,12
2022-05-16,7
2022-05-17,0
2022-05-18,0
2022-05-19,77
2022-05-20,36
2022-05-21,14
2022-05-22,23
2022-05-23,82
2022-05-24,184
2022-05-25,0
2022-05-26,8
2022-05-27,23
2022-05-28,6
2022-05-29,11
2022-05-30,138
2022-05-31,107
2022-06-01,48
2022-06-02,30
2022-06-03,6
2022-06-04,0
2022-06-05,5
2022-06-06,146
2022-06-07,191
2022-06-08,73
2022-06-09,45
2022-06-10,14
2022-06-11,12
2022-06-12,5
2022-06-13,0
2022-06-14,0
2022-06-15,133
2022-06-16,80
2022-06-17,13
2022-06-18,5
2022-06-19,12
2022-06-20,0
2022-06-21,205
2022-06-22,126
2022-06-23,92
2022-06-24,44
2022-06-25,5
2022-06-26,12
2022-06-27,209
2022-06-28,161
2022-06-29,85
2022-06-30,141
2022-07-01,27
2022-07-02,1
2022-07-03,18
2022-07-04,196
2022-07-05,202
2022-07-06,113
2022-07-07,73
2022-07-08,9
2022-07-09,10
2022-07-10,11
2022-07-11,27
2022-07-12,44
2022-07-13,190
2022-07-14,162
2022-07-15,4
2022-07-16,14
2022-07-17,6
2022-07-18,72
2022-07-19,140
2022-07-20,0
2022-07-21,73
2022-07-22,4
2022-07-23,7
2022-07-24,26
2022-07-25,0
2022-07-26,51
2022-07-27,60
2022-07-28,87
2022-07-29,30
2022-07-30,9
2022-07-31,9
2022-08-01,208
2022-08-02,197
2022-08-03,166
2022-08-04,100
2022-08-05,10
2022-08-06,8
2022-08-07,15
2022-08-08,187
2022-08-09,180
2022-08-10,204
2022-08-11,121
2022-08-12,55
2022-08-13,16
2022-08-14,11
2022-08-15,135
2022-08-16,140
2022-08-17,22
2022-08-18,105
2022-08-19,11
2022-08-20,12
2022-08-21,12
2022-08-22,146
2022-08-23,237
2022-08-24,84
2022-08-25,141
2022-08-26,54
2022-08-27,3
2022-08-28,2
2022-08-29,166
2022-08-30,105
2022-08-31,78
2022-09-01,123
2022-09-02,44
2022-09-03,20
2022-09-04,4
2022-09-05,192
2022-09-06,180
2022-09-07,113
2022-09-08,106
2022-09-09,7
2022-09-10,1
2022-09-11,7
2022-09-12,204
2022-09-13,112
2022-09-14,187
2022-09-15,107
2022-09-16,20
2022-09-17,4
2022-09-18,5
2022-09-19,119
2022-09-20,126
2022-09-21,76
2022-09-22,135
2022-09-23,17
2022-09-24,4
2022-09-25,5
2022-09-26,0
2022-09-27,135
2022-09-28,96
2022-09-29,133
2022-09-30,10
2022-10-01,1
2022-10-02,10
2022-10-03,26
2022-10-04,0
2022-10-05,83
2022-10-06,55
2022-10-07,39
2022-10-08,26
2022-10-09,12
2022-10-10,200
2022-10-11,236
2022-10-12,152
2022-10-13,69
2022-10-14,26
2022-10-15,13
2022-10-16,5
2022-10-17,233
2022-10-18,193
2022-10-19,174
2022-10-20,63
2022-10-21,17
2022-10-22,11
2022-10-23,10
2022-10-24,131
2022-10-25,210
2022-10-26,167
2022-10-27,55
2022-10-28,24
2022-10-29,12
2022-10-30,12
2022-10-31,196
2022-11-01,220
2022-11-02,207
2022-11-03,24
2022-11-04,19
2022-11-05,2
2022-11-06,13
2022-11-07,58
2022-11-08,68
2022-11-09,95
2022-11-10,41
2022-11-11,17
2022-11-12,17
2022-11-13,3
2022-11-14,177
2022-11-15,155
2022-11-16,206
2022-11-17,74
2022-11-18,23
2022-11-19,6
2022-11-20,22
2022-11-21,189
2022-11-22,229
2022-11-23,165
2022-11-24,77
2022-11-25,19
2022-11-26,12
2022-11-27,3
2022-11-28,124
2022-11-29,136
2022-11-30,209
2022-12-01,73
2022-12-02,19
2022-12-03,19
2022-12-04,11
2022-12-05,184
2022-12-06,140
2022-12-07,214
2022-12-08,83
2022-12-09,18
2022-12-10,8
2022-12-11,5
2022-12-12,103
2022-12-13,179
2022-12-14,199
2022-12-15,56
2022-12-16,17
2022-12-17,17
2022-12-18,12
2022-12-19,224
2022-12-20,200
2022-12-21,189
2022-12-22,90
2022-12-23,28
2022-12-24,12
2022-12-25,7
2022-12-26,139
2022-12-27,170
2022-12-28,151
2022-12-29,41
2022-12-30,17
2022-12-31,18
