tgl_perawatan,total_jumlah_per_hari
2020-10-24,0
2020-10-25,20
2020-10-26,72
2020-10-27,45
2020-10-28,0
2020-10-29,3
2020-10-30,0
2020-10-31,0
2020-11-01,3
2020-11-02,69
2020-11-03,21
2020-11-04,13
2020-11-05,15
2020-11-06,17
2020-11-07,0
2020-11-08,12
2020-11-09,11
2020-11-10,79
2020-11-11,6
2020-11-12,21
2020-11-13,47
2020-11-14,6
2020-11-15,12
2020-11-16,41
2020-11-17,52
2020-11-18,38
2020-11-19,26
2020-11-20,27
2020-11-21,31
2020-11-22,0
2020-11-23,6
2020-11-24,21
2020-11-25,24
2020-11-26,69
2020-11-27,45
2020-11-28,13
2020-11-29,15
2020-11-30,38
2020-12-01,11
2020-12-02,8
2020-12-03,0
2020-12-04,24
2020-12-05,18
2020-12-06,0
2020-12-07,76
2020-12-08,0
2020-12-09,15
2020-12-10,63
2020-12-11,5
2020-12-12,32
2020-12-13,3
2020-12-14,0
2020-12-15,48
2020-12-16,39
2020-12-17,48
2020-12-18,42
2020-12-19,12
2020-12-20,12
2020-12-21,93
2020-12-22,71
2020-12-23,77
2020-12-24,25
2020-12-25,3
2020-12-26,0
2020-12-27,12
2020-12-28,0
2020-12-29,45
2020-12-30,42
2020-12-31,9
2021-01-01,0
2021-01-02,5
2021-01-03,10
2021-01-04,84
2021-01-05,23
2021-01-06,56
2021-01-07,83
2021-01-08,3
2021-01-09,20
2021-01-10,0
2021-01-11,0
2021-01-12,58
2021-01-13,0
2021-01-14,13
2021-01-15,21
2021-01-16,6
2021-01-17,0
2021-01-18,108
2021-01-19,115
2021-01-20,0
2021-01-21,80
2021-01-22,66
2021-01-23,6
2021-01-24,0
2021-01-25,111
2021-01-26,42
2021-01-27,39
2021-01-28,69
2021-01-29,33
2021-01-30,0
2021-01-31,6
2021-02-01,24
2021-02-02,35
2021-02-03,65
2021-02-04,63
2021-02-05,0
2021-02-06,0
2021-02-07,3
2021-02-08,86
2021-02-09,83
2021-02-10,67
2021-02-11,6
2021-02-12,18
2021-02-13,33
2021-02-14,24
2021-02-15,0
2021-02-16,42
2021-02-17,119
2021-02-18,42
2021-02-19,27
2021-02-20,3
2021-02-21,0
2021-02-22,53
2021-02-23,6
2021-02-24,62
2021-02-25,42
2021-02-26,54
2021-02-27,30
2021-02-28,18
2021-03-01,0
2021-03-02,9
2021-03-03,47
2021-03-04,12
2021-03-05,63
2021-03-06,27
2021-03-07,16
2021-03-08,50
2021-03-09,21
2021-03-10,52
2021-03-11,0
2021-03-12,24
2021-03-13,10
2021-03-14,6
2021-03-15,107
2021-03-16,29
2021-03-17,24
2021-03-18,0
2021-03-19,73
2021-03-20,0
2021-03-21,15
2021-03-22,0
2021-03-23,41
2021-03-24,84
2021-03-25,51
2021-03-26,56
2021-03-27,18
2021-03-28,0
2021-03-29,26
2021-03-30,99
2021-03-31,24
2021-04-01,80
2021-04-02,3
2021-04-03,4
2021-04-04,0
2021-04-05,102
2021-04-06,87
2021-04-07,55
2021-04-08,0
2021-04-09,30
2021-04-10,15
2021-04-11,9
2021-04-12,25
2021-04-13,48
2021-04-14,97
2021-04-15,0
2021-04-16,12
2021-04-17,39
2021-04-18,30
2021-04-19,50
2021-04-20,80
2021-04-21,98
2021-04-22,97
2021-04-23,39
2021-04-24,25
2021-04-25,24
2021-04-26,124
2021-04-27,34
2021-04-28,45
2021-04-29,41
2021-04-30,10
2021-05-01,0
2021-05-02,0
2021-05-03,63
2021-05-04,0
2021-05-05,15
2021-05-06,10
2021-05-07,102
2021-05-08,2
2021-05-09,0
2021-05-10,31
2021-05-11,0
2021-05-12,0
2021-05-13,0
2021-05-14,0
2021-05-15,0
2021-05-16,0
2021-05-17,15
2021-05-18,10
2021-05-19,0
2021-05-20,0
2021-05-21,0
2021-05-22,3
2021-05-23,0
2021-05-24,0
2021-05-25,0
2021-05-26,0
2021-05-27,0
2021-05-28,0
2021-05-29,0
2021-05-30,0
2021-05-31,0
2021-06-01,0
2021-06-02,0
2021-06-03,0
2021-06-04,0
2021-06-05,0
2021-06-06,0
2021-06-07,0
2021-06-08,0
2021-06-09,0
2021-06-10,0
2021-06-11,0
2021-06-12,0
2021-06-13,0
2021-06-14,0
2021-06-15,0
2021-06-16,0
2021-06-17,0
2021-06-18,0
2021-06-19,0
2021-06-20,0
2021-06-21,0
2021-06-22,0
2021-06-23,0
2021-06-24,3
2021-06-25,0
2021-06-26,0
2021-06-27,0
2021-06-28,0
2021-06-29,0
2021-06-30,0
2021-07-01,37
2021-07-02,30
2021-07-03,6
2021-07-04,6
2021-07-05,77
2021-07-06,42
2021-07-07,9
2021-07-08,18
2021-07-09,42
2021-07-10,5
2021-07-11,15
2021-07-12,73
2021-07-13,78
2021-07-14,54
2021-07-15,44
2021-07-16,41
2021-07-17,10
2021-07-18,0
2021-07-19,18
2021-07-20,20
2021-07-21,0
2021-07-22,24
2021-07-23,46
2021-07-24,0
2021-07-25,3
2021-07-26,22
2021-07-27,26
2021-07-28,15
2021-07-29,58
2021-07-30,46
2021-07-31,6
2021-08-01,17
2021-08-02,72
2021-08-03,59
2021-08-04,89
2021-08-05,46
2021-08-06,27
2021-08-07,20
2021-08-08,16
2021-08-09,0
2021-08-10,58
2021-08-11,9
2021-08-12,62
2021-08-13,85
2021-08-14,3
2021-08-15,18
2021-08-16,0
2021-08-17,30
2021-08-18,91
2021-08-19,38
2021-08-20,112
2021-08-21,5
2021-08-22,10
2021-08-23,105
2021-08-24,31
2021-08-25,67
2021-08-26,48
2021-08-27,0
2021-08-28,32
2021-08-29,48
2021-08-30,0
2021-08-31,62
2021-09-01,46
2021-09-02,19
2021-09-03,42
2021-09-04,47
2021-09-05,10
2021-09-06,104
2021-09-07,55
2021-09-08,38
2021-09-09,48
2021-09-10,0
2021-09-11,11
2021-09-12,6
2021-09-13,39
2021-09-14,62
2021-09-15,54
2021-09-16,0
2021-09-17,21
2021-09-18,62
2021-09-19,33
2021-09-20,114
2021-09-21,50
2021-09-22,41
2021-09-23,3
2021-09-24,35
2021-09-25,13
2021-09-26,18
2021-09-27,46
2021-09-28,40
2021-09-29,42
2021-09-30,27
2021-10-01,41
2021-10-02,9
2021-10-03,19
2021-10-04,69
2021-10-05,81
2021-10-06,0
2021-10-07,22
2021-10-08,77
2021-10-09,9
2021-10-10,21
2021-10-11,107
2021-10-12,65
2021-10-13,102
2021-10-14,0
2021-10-15,53
2021-10-16,12
2021-10-17,15
2021-10-18,44
2021-10-19,23
2021-10-20,5
2021-10-21,3
2021-10-22,33
2021-10-23,3
2021-10-24,18
2021-10-25,4
2021-10-26,0
2021-10-27,0
2021-10-28,4
2021-10-29,10
2021-10-30,31
2021-10-31,15
2021-11-01,33
2021-11-02,16
2021-11-03,9
2021-11-04,6
2021-11-05,9
2021-11-06,18
2021-11-07,0
2021-11-08,4
2021-11-09,6
2021-11-10,32
2021-11-11,33
2021-11-12,24
2021-11-13,10
2021-11-14,10
2021-11-15,3
2021-11-16,3
2021-11-17,21
2021-11-18,7
2021-11-19,22
2021-11-20,8
2021-11-21,15
2021-11-22,19
2021-11-23,37
2021-11-24,15
2021-11-25,0
2021-11-26,0
2021-11-27,24
2021-11-28,3
2021-11-29,3
2021-11-30,24
2021-12-01,17
2021-12-02,24
2021-12-03,42
2021-12-04,9
2021-12-05,9
2021-12-06,23
2021-12-07,36
2021-12-08,10
2021-12-09,4
2021-12-10,17
2021-12-11,27
2021-12-12,3
2021-12-13,12
2021-12-14,98
2021-12-15,89
2021-12-16,75
2021-12-17,94
2021-12-18,3
2021-12-19,9
2021-12-20,91
2021-12-21,45
2021-12-22,55
2021-12-23,116
2021-12-24,51
2021-12-25,0
2021-12-26,0
2021-12-27,36
2021-12-28,6
2021-12-29,18
2021-12-30,1
2021-12-31,18
2022-01-01,0
2022-01-02,31
2022-01-03,46
2022-01-04,13
2022-01-05,21
2022-01-06,68
2022-01-07,48
2022-01-08,33
2022-01-09,21
2022-01-10,0
2022-01-11,63
2022-01-12,91
2022-01-13,119
2022-01-14,37
2022-01-15,25
2022-01-16,81
2022-01-17,92
2022-01-18,92
2022-01-19,67
2022-01-20,0
2022-01-21,0
2022-01-22,24
2022-01-23,27
2022-01-24,0
2022-01-25,0
2022-01-26,0
2022-01-27,54
2022-01-28,59
2022-01-29,6
2022-01-30,22
2022-01-31,0
2022-02-01,5
2022-02-02,0
2022-02-03,73
2022-02-04,31
2022-02-05,40
2022-02-06,3
2022-02-07,0
2022-02-08,0
2022-02-09,96
2022-02-10,53
2022-02-11,84
2022-02-12,14
2022-02-13,4
2022-02-14,48
2022-02-15,0
2022-02-16,78
2022-02-17,0
2022-02-18,93
2022-02-19,52
2022-02-20,39
2022-02-21,47
2022-02-22,0
2022-02-23,55
2022-02-24,64
2022-02-25,121
2022-02-26,25
2022-02-27,17
2022-02-28,40
2022-03-01,18
2022-03-02,49
2022-03-03,33
2022-03-04,85
2022-03-05,24
2022-03-06,8
2022-03-07,69
2022-03-08,51
2022-03-09,47
2022-03-10,46
2022-03-11,15
2022-03-12,3
2022-03-13,18
2022-03-14,54
2022-03-15,125
2022-03-16,114
2022-03-17,41
2022-03-18,6
2022-03-19,11
2022-03-20,42
2022-03-21,80
2022-03-22,62
2022-03-23,20
2022-03-24,14
2022-03-25,25
2022-03-26,19
2022-03-27,6
2022-03-28,31
2022-03-29,107
2022-03-30,40
2022-03-31,56
2022-04-01,5
2022-04-02,9
2022-04-03,27
2022-04-04,27
2022-04-05,24
2022-04-06,19
2022-04-07,49
2022-04-08,48
2022-04-09,9
2022-04-10,3
2022-04-11,52
2022-04-12,0
2022-04-13,34
2022-04-14,69
2022-04-15,3
2022-04-16,0
2022-04-17,18
2022-04-18,9
2022-04-19,50
2022-04-20,0
2022-04-21,51
2022-04-22,6
2022-04-23,15
2022-04-24,0
2022-04-25,18
2022-04-26,52
2022-04-27,93
2022-04-28,94
2022-04-29,67
2022-04-30,6
2022-05-01,13
2022-05-02,0
2022-05-03,6
2022-05-04,16
2022-05-05,0
2022-05-06,14
2022-05-07,26
2022-05-08,15
2022-05-09,62
2022-05-10,80
2022-05-11,6
2022-05-12,20
2022-05-13,90
2022-05-14,17
2022-05-15,15
2022-05-16,55
2022-05-17,96
2022-05-18,28
2022-05-19,30
2022-05-20,60
2022-05-21,0
2022-05-22,7
2022-05-23,49
2022-05-24,56
2022-05-25,30
2022-05-26,16
2022-05-27,75
2022-05-28,11
2022-05-29,5
2022-05-30,20
2022-05-31,0
2022-06-01,3
2022-06-02,32
2022-06-03,5
2022-06-04,4
2022-06-05,5
2022-06-06,0
2022-06-07,0
2022-06-08,22
2022-06-09,36
2022-06-10,3
2022-06-11,31
2022-06-12,30
2022-06-13,78
2022-06-14,73
2022-06-15,6
2022-06-16,80
2022-06-17,51
2022-06-18,19
2022-06-19,13
2022-06-20,97
2022-06-21,0
2022-06-22,78
2022-06-23,70
2022-06-24,20
2022-06-25,6
2022-06-26,6
2022-06-27,30
2022-06-28,93
2022-06-29,10
2022-06-30,40
2022-07-01,65
2022-07-02,0
2022-07-03,24
2022-07-04,46
2022-07-05,97
2022-07-06,8
2022-07-07,76
2022-07-08,36
2022-07-09,8
2022-07-10,3
2022-07-11,21
2022-07-12,31
2022-07-13,40
2022-07-14,97
2022-07-15,21
2022-07-16,21
2022-07-17,7
2022-07-18,46
2022-07-19,33
2022-07-20,87
2022-07-21,0
2022-07-22,1
2022-07-23,9
2022-07-24,9
2022-07-25,30
2022-07-26,71
2022-07-27,45
2022-07-28,60
2022-07-29,72
2022-07-30,9
2022-07-31,16
2022-08-01,22
2022-08-02,70
2022-08-03,45
2022-08-04,43
2022-08-05,3
2022-08-06,30
2022-08-07,0
2022-08-08,32
2022-08-09,61
2022-08-10,13
2022-08-11,0
2022-08-12,0
2022-08-13,16
2022-08-14,20
2022-08-15,10
2022-08-16,101
2022-08-17,5
2022-08-18,108
2022-08-19,43
2022-08-20,62
2022-08-21,11
2022-08-22,85
2022-08-23,53
2022-08-24,65
2022-08-25,21
2022-08-26,18
2022-08-27,14
2022-08-28,9
2022-08-29,12
2022-08-30,39
2022-08-31,100
2022-09-01,0
2022-09-02,44
2022-09-03,31
2022-09-04,18
2022-09-05,29
2022-09-06,72
2022-09-07,34
2022-09-08,72
2022-09-09,20
2022-09-10,6
2022-09-11,3
2022-09-12,41
2022-09-13,78
2022-09-14,36
2022-09-15,57
2022-09-16,27
2022-09-17,17
2022-09-18,6
2022-09-19,44
2022-09-20,13
2022-09-21,23
2022-09-22,63
2022-09-23,10
2022-09-24,18
2022-09-25,12
2022-09-26,45
2022-09-27,40
2022-09-28,82
2022-09-29,60
2022-09-30,30
2022-10-01,4
2022-10-02,14
2022-10-03,22
2022-10-04,0
2022-10-05,19
2022-10-06,0
2022-10-07,13
2022-10-08,16
2022-10-09,9
2022-10-10,47
2022-10-11,12
2022-10-12,59
2022-10-13,28
2022-10-14,74
2022-10-15,13
2022-10-16,5
2022-10-17,13
2022-10-18,37
2022-10-19,52
2022-10-20,44
2022-10-21,68
2022-10-22,9
2022-10-23,15
2022-10-24,69
2022-10-25,55
2022-10-26,54
2022-10-27,68
2022-10-28,53
2022-10-29,9
2022-10-30,31
2022-10-31,54
2022-11-01,108
2022-11-02,29
2022-11-03,35
2022-11-04,9
2022-11-05,17
2022-11-06,45
2022-11-07,51
2022-11-08,78
2022-11-09,50
2022-11-10,109
2022-11-11,40
2022-11-12,24
2022-11-13,10
2022-11-14,0
2022-11-15,107
2022-11-16,107
2022-11-17,67
2022-11-18,52
2022-11-19,33
2022-11-20,30
2022-11-21,100
2022-11-22,113
2022-11-23,0
2022-11-24,63
2022-11-25,76
2022-11-26,65
2022-11-27,37
2022-11-28,51
2022-11-29,10
2022-11-30,6
2022-12-01,63
2022-12-02,33
2022-12-03,36
2022-12-04,14
2022-12-05,116
2022-12-06,59
2022-12-07,54
2022-12-08,22
2022-12-09,34
2022-12-10,29
2022-12-11,59
2022-12-12,83
2022-12-13,106
2022-12-14,109
2022-12-15,0
2022-12-16,57
2022-12-17,24
2022-12-18,9
2022-12-19,62
2022-12-20,0
2022-12-21,47
2022-12-22,34
2022-12-23,65
2022-12-24,18
2022-12-25,12
2022-12-26,73
2022-12-27,104
2022-12-28,53
2022-12-29,0
2022-12-30,64
2022-12-31,15
