tgl_perawatan,total_jumlah_per_hari
2020-06-16,107
2020-06-17,93
2020-06-18,102
2020-06-19,72
2020-06-20,15
2020-06-21,10
2020-06-22,119
2020-06-23,205
2020-06-24,113
2020-06-25,117
2020-06-26,43
2020-06-27,3
2020-06-28,13
2020-06-29,67
2020-06-30,94
2020-07-01,71
2020-07-02,52
2020-07-03,54
2020-07-04,24
2020-07-05,76
2020-07-06,15
2020-07-07,79
2020-07-08,135
2020-07-09,78
2020-07-10,141
2020-07-11,30
2020-07-12,16
2020-07-13,57
2020-07-14,85
2020-07-15,74
2020-07-16,57
2020-07-17,50
2020-07-18,19
2020-07-19,3
2020-07-20,45
2020-07-21,115
2020-07-22,83
2020-07-23,147
2020-07-24,29
2020-07-25,72
2020-07-26,5
2020-07-27,53
2020-07-28,84
2020-07-29,52
2020-07-30,15
2020-07-31,26
2020-08-01,3
2020-08-02,5
2020-08-03,21
2020-08-04,111
2020-08-05,75
2020-08-06,87
2020-08-07,73
2020-08-08,6
2020-08-09,33
2020-08-10,40
2020-08-11,49
2020-08-12,61
2020-08-13,56
2020-08-14,36
2020-08-15,12
2020-08-16,52
2020-08-17,0
2020-08-18,27
2020-08-19,98
2020-08-20,0
2020-08-21,5
2020-08-22,7
2020-08-23,2
2020-08-24,70
2020-08-25,70
2020-08-26,94
2020-08-27,123
2020-08-28,88
2020-08-29,1
2020-08-30,20
2020-08-31,58
2020-09-01,70
2020-09-02,71
2020-09-03,88
2020-09-04,32
2020-09-05,44
2020-09-06,2
2020-09-07,55
2020-09-08,85
2020-09-09,80
2020-09-10,17
2020-09-11,76
2020-09-12,0
2020-09-13,1
2020-09-14,64
2020-09-15,72
2020-09-16,64
2020-09-17,88
2020-09-18,56
2020-09-19,25
2020-09-20,16
2020-09-21,85
2020-09-22,55
2020-09-23,103
2020-09-24,59
2020-09-25,51
2020-09-26,9
2020-09-27,25
2020-09-28,20
2020-09-29,89
2020-09-30,47
2020-10-01,60
2020-10-02,36
2020-10-03,0
2020-10-04,27
2020-10-05,68
2020-10-06,31
2020-10-07,60
2020-10-08,128
2020-10-09,3
2020-10-10,10
2020-10-11,17
2020-10-12,9
2020-10-13,33
2020-10-14,40
2020-10-15,73
2020-10-16,22
2020-10-17,0
2020-10-18,0
2020-10-19,84
2020-10-20,69
2020-10-21,73
2020-10-22,96
2020-10-23,16
2020-10-24,6
2020-10-25,9
2020-10-26,51
2020-10-27,37
2020-10-28,0
2020-10-29,18
2020-10-30,4
2020-10-31,3
2020-11-01,0
2020-11-02,76
2020-11-03,109
2020-11-04,65
2020-11-05,37
2020-11-06,1
2020-11-07,0
2020-11-08,19
2020-11-09,94
2020-11-10,81
2020-11-11,59
2020-11-12,174
2020-11-13,45
2020-11-14,10
2020-11-15,22
2020-11-16,50
2020-11-17,42
2020-11-18,59
2020-11-19,81
2020-11-20,58
2020-11-21,27
2020-11-22,23
2020-11-23,68
2020-11-24,22
2020-11-25,60
2020-11-26,140
2020-11-27,144
2020-11-28,39
2020-11-29,26
2020-11-30,131
2020-12-01,22
2020-12-02,58
2020-12-03,137
2020-12-04,59
2020-12-05,0
2020-12-06,16
2020-12-07,61
2020-12-08,34
2020-12-09,46
2020-12-10,174
2020-12-11,48
2020-12-12,22
2020-12-13,0
2020-12-14,62
2020-12-15,15
2020-12-16,55
2020-12-17,187
2020-12-18,68
2020-12-19,15
2020-12-20,3
2020-12-21,75
2020-12-22,16
2020-12-23,58
2020-12-24,33
2020-12-25,16
2020-12-26,30
2020-12-27,16
2020-12-28,110
2020-12-29,50
2020-12-30,72
2020-12-31,0
2021-01-01,0
2021-01-02,6
2021-01-03,0
2021-01-04,105
2021-01-05,44
2021-01-06,90
2021-01-07,134
2021-01-08,118
2021-01-09,20
2021-01-10,3
2021-01-11,108
2021-01-12,89
2021-01-13,96
2021-01-14,130
2021-01-15,44
2021-01-16,6
2021-01-17,14
2021-01-18,68
2021-01-19,28
2021-01-20,57
2021-01-21,79
2021-01-22,62
2021-01-23,14
2021-01-24,10
2021-01-25,66
2021-01-26,62
2021-01-27,146
2021-01-28,129
2021-01-29,76
2021-01-30,22
2021-01-31,54
2021-02-01,99
2021-02-02,62
2021-02-03,80
2021-02-04,82
2021-02-05,107
2021-02-06,2
2021-02-07,12
2021-02-08,97
2021-02-09,49
2021-02-10,84
2021-02-11,150
2021-02-12,27
2021-02-13,0
2021-02-14,0
2021-02-15,6
2021-02-16,89
2021-02-17,117
2021-02-18,149
2021-02-19,66
2021-02-20,60
2021-02-21,10
2021-02-22,74
2021-02-23,108
2021-02-24,151
2021-02-25,146
2021-02-26,17
2021-02-27,10
2021-02-28,6
2021-03-01,67
2021-03-02,97
2021-03-03,52
2021-03-04,115
2021-03-05,124
2021-03-06,1
2021-03-07,16
2021-03-08,83
2021-03-09,56
2021-03-10,91
2021-03-11,16
2021-03-12,50
2021-03-13,35
2021-03-14,21
2021-03-15,41
2021-03-16,79
2021-03-17,94
2021-03-18,56
2021-03-19,26
2021-03-20,10
2021-03-21,20
2021-03-22,67
2021-03-23,86
2021-03-24,112
2021-03-25,87
2021-03-26,57
2021-03-27,13
2021-03-28,10
2021-03-29,144
2021-03-30,124
2021-03-31,185
2021-04-01,189
2021-04-02,34
2021-04-03,24
2021-04-04,14
2021-04-05,88
2021-04-06,88
2021-04-07,127
2021-04-08,144
2021-04-09,69
2021-04-10,23
2021-04-11,37
2021-04-12,93
2021-04-13,89
2021-04-14,51
2021-04-15,112
2021-04-16,42
2021-04-17,19
2021-04-18,16
2021-04-19,126
2021-04-20,163
2021-04-21,71
2021-04-22,94
2021-04-23,91
2021-04-24,12
2021-04-25,5
2021-04-26,159
2021-04-27,109
2021-04-28,145
2021-04-29,96
2021-04-30,39
2021-05-01,43
2021-05-02,1
2021-05-03,36
2021-05-04,45
2021-05-05,6
2021-05-06,14
2021-05-07,25
2021-05-08,0
2021-05-09,10
2021-05-10,22
2021-05-11,12
2021-05-12,31
2021-05-13,61
2021-05-14,0
2021-05-15,0
2021-05-16,54
2021-05-17,20
2021-05-18,8
2021-05-19,15
2021-05-20,5
2021-05-21,1
2021-05-22,0
2021-05-23,5
2021-05-24,33
2021-05-25,59
2021-05-26,11
2021-05-27,126
2021-05-28,45
2021-05-29,10
2021-05-30,11
2021-05-31,191
2021-06-01,32
2021-06-02,196
2021-06-03,116
2021-06-04,61
2021-06-05,22
2021-06-06,20
2021-06-07,101
2021-06-08,57
2021-06-09,212
2021-06-10,118
2021-06-11,44
2021-06-12,34
2021-06-13,23
2021-06-14,87
2021-06-15,70
2021-06-16,83
2021-06-17,169
2021-06-18,47
2021-06-19,24
2021-06-20,20
2021-06-21,78
2021-06-22,85
2021-06-23,176
2021-06-24,70
2021-06-25,99
2021-06-26,22
2021-06-27,91
2021-06-28,207
2021-06-29,91
2021-06-30,151
2021-07-01,120
2021-07-02,78
2021-07-03,81
2021-07-04,26
2021-07-05,157
2021-07-06,78
2021-07-07,158
2021-07-08,71
2021-07-09,89
2021-07-10,7
2021-07-11,12
2021-07-12,227
2021-07-13,115
2021-07-14,199
2021-07-15,147
2021-07-16,38
2021-07-17,24
2021-07-18,1
2021-07-19,29
2021-07-20,71
2021-07-21,72
2021-07-22,82
2021-07-23,126
2021-07-24,3
2021-07-25,9
2021-07-26,202
2021-07-27,51
2021-07-28,183
2021-07-29,158
2021-07-30,80
2021-07-31,28
2021-08-01,100
2021-08-02,178
2021-08-03,69
2021-08-04,166
2021-08-05,131
2021-08-06,39
2021-08-07,10
2021-08-08,30
2021-08-09,124
2021-08-10,104
2021-08-11,10
2021-08-12,176
2021-08-13,33
2021-08-14,22
2021-08-15,16
2021-08-16,108
2021-08-17,4
2021-08-18,114
2021-08-19,149
2021-08-20,41
2021-08-21,0
2021-08-22,2
2021-08-23,92
2021-08-24,118
2021-08-25,109
2021-08-26,116
2021-08-27,53
2021-08-28,2
2021-08-29,12
2021-08-30,84
2021-08-31,33
2021-09-01,83
2021-09-02,31
2021-09-03,14
2021-09-04,1
2021-09-05,0
2021-09-06,31
2021-09-07,64
2021-09-08,8
2021-09-09,12
2021-09-10,18
2021-09-11,4
2021-09-12,3
2021-09-13,0
2021-09-14,11
2021-09-15,0
2021-09-16,10
2021-09-17,0
2021-09-18,0
2021-09-19,2
2021-09-20,10
2021-09-21,3
2021-09-22,0
2021-09-23,3
2021-09-24,0
2021-09-25,0
2021-09-26,0
2021-09-27,0
2021-09-28,0
2021-09-29,0
2021-09-30,0
2021-10-01,0
2021-10-02,0
2021-10-03,0
2021-10-04,0
2021-10-05,0
2021-10-06,0
2021-10-07,0
2021-10-08,0
2021-10-09,0
2021-10-10,0
2021-10-11,0
2021-10-12,0
2021-10-13,0
2021-10-14,0
2021-10-15,0
2021-10-16,0
2021-10-17,0
2021-10-18,0
2021-10-19,0
2021-10-20,0
2021-10-21,0
2021-10-22,0
2021-10-23,0
2021-10-24,0
2021-10-25,7
2021-10-26,0
2021-10-27,0
2021-10-28,23
2021-10-29,46
2021-10-30,7
2021-10-31,0
2021-11-01,18
2021-11-02,88
2021-11-03,56
2021-11-04,70
2021-11-05,23
2021-11-06,1
2021-11-07,7
2021-11-08,138
2021-11-09,74
2021-11-10,120
2021-11-11,202
2021-11-12,66
2021-11-13,9
2021-11-14,16
2021-11-15,106
2021-11-16,53
2021-11-17,88
2021-11-18,151
2021-11-19,54
2021-11-20,59
2021-11-21,10
2021-11-22,164
2021-11-23,120
2021-11-24,82
2021-11-25,31
2021-11-26,110
2021-11-27,32
2021-11-28,25
2021-11-29,119
2021-11-30,94
2021-12-01,144
2021-12-02,102
2021-12-03,30
2021-12-04,22
2021-12-05,4
2021-12-06,127
2021-12-07,53
2021-12-08,154
2021-12-09,106
2021-12-10,67
2021-12-11,30
2021-12-12,31
2021-12-13,153
2021-12-14,136
2021-12-15,186
2021-12-16,137
2021-12-17,85
2021-12-18,82
2021-12-19,5
2021-12-20,168
2021-12-21,111
2021-12-22,145
2021-12-23,203
2021-12-24,80
2021-12-25,32
2021-12-26,7
2021-12-27,134
2021-12-28,125
2021-12-29,159
2021-12-30,2
2021-12-31,31
2022-01-01,114
2022-01-02,54
2022-01-03,48
2022-01-04,12
2022-01-05,10
2022-01-06,22
2022-01-07,2
2022-01-08,8
2022-01-09,4
2022-01-10,2
2022-01-11,3
2022-01-12,3
2022-01-13,2
2022-01-14,0
2022-01-15,10
2022-01-16,5
2022-01-17,73
2022-01-18,28
2022-01-19,59
2022-01-20,50
2022-01-21,23
2022-01-22,0
2022-01-23,0
2022-01-24,1
2022-01-25,12
2022-01-26,10
2022-01-27,0
2022-01-28,21
2022-01-29,0
2022-01-30,0
2022-01-31,125
2022-02-01,50
2022-02-02,0
2022-02-03,140
2022-02-04,60
2022-02-05,44
2022-02-06,31
2022-02-07,130
2022-02-08,199
2022-02-09,152
2022-02-10,169
2022-02-11,80
2022-02-12,23
2022-02-13,9
2022-02-14,129
2022-02-15,169
2022-02-16,69
2022-02-17,126
2022-02-18,116
2022-02-19,7
2022-02-20,69
2022-02-21,237
2022-02-22,193
2022-02-23,168
2022-02-24,231
2022-02-25,160
2022-02-26,43
2022-02-27,55
2022-02-28,28
2022-03-01,113
2022-03-02,174
2022-03-03,23
2022-03-04,25
2022-03-05,13
2022-03-06,8
2022-03-07,94
2022-03-08,132
2022-03-09,166
2022-03-10,107
2022-03-11,68
2022-03-12,27
2022-03-13,19
2022-03-14,49
2022-03-15,132
2022-03-16,200
2022-03-17,88
2022-03-18,37
2022-03-19,28
2022-03-20,41
2022-03-21,63
2022-03-22,76
2022-03-23,180
2022-03-24,100
2022-03-25,35
2022-03-26,25
2022-03-27,12
2022-03-28,98
2022-03-29,63
2022-03-30,169
2022-03-31,46
2022-04-01,64
2022-04-02,10
2022-04-03,32
2022-04-04,73
2022-04-05,114
2022-04-06,231
2022-04-07,79
2022-04-08,35
2022-04-09,31
2022-04-10,28
2022-04-11,136
2022-04-12,128
2022-04-13,0
2022-04-14,146
2022-04-15,32
2022-04-16,37
2022-04-17,26
2022-04-18,176
2022-04-19,116
2022-04-20,240
2022-04-21,135
2022-04-22,20
2022-04-23,16
2022-04-24,33
2022-04-25,126
2022-04-26,0
2022-04-27,0
2022-04-28,39
2022-04-29,18
2022-04-30,17
2022-05-01,46
2022-05-02,30
2022-05-03,30
2022-05-04,42
2022-05-05,1
2022-05-06,44
2022-05-07,39
2022-05-08,11
2022-05-09,94
2022-05-10,182
2022-05-11,246
2022-05-12,168
2022-05-13,146
2022-05-14,25
2022-05-15,21
2022-05-16,44
2022-05-17,0
2022-05-18,224
2022-05-19,211
2022-05-20,48
2022-05-21,23
2022-05-22,18
2022-05-23,128
2022-05-24,0
2022-05-25,0
2022-05-26,9
2022-05-27,24
2022-05-28,18
2022-05-29,8
2022-05-30,106
2022-05-31,210
2022-06-01,11
2022-06-02,0
2022-06-03,69
2022-06-04,3
2022-06-05,4
2022-06-06,91
2022-06-07,128
2022-06-08,147
2022-06-09,123
2022-06-10,76
2022-06-11,22
2022-06-12,38
2022-06-13,81
2022-06-14,144
2022-06-15,165
2022-06-16,101
2022-06-17,41
2022-06-18,27
2022-06-19,30
2022-06-20,131
2022-06-21,137
2022-06-22,166
2022-06-23,164
2022-06-24,60
2022-06-25,35
2022-06-26,37
2022-06-27,184
2022-06-28,241
2022-06-29,223
2022-06-30,173
2022-07-01,63
2022-07-02,22
2022-07-03,47
2022-07-04,158
2022-07-05,253
2022-07-06,134
2022-07-07,217
2022-07-08,39
2022-07-09,26
2022-07-10,50
2022-07-11,61
2022-07-12,56
2022-07-13,159
2022-07-14,213
2022-07-15,40
2022-07-16,7
2022-07-17,5
2022-07-18,84
2022-07-19,107
2022-07-20,189
2022-07-21,235
2022-07-22,21
2022-07-23,19
2022-07-24,9
2022-07-25,173
2022-07-26,152
2022-07-27,233
2022-07-28,0
2022-07-29,85
2022-07-30,18
2022-07-31,26
2022-08-01,182
2022-08-02,133
2022-08-03,176
2022-08-04,157
2022-08-05,63
2022-08-06,17
2022-08-07,16
2022-08-08,208
2022-08-09,25
2022-08-10,196
2022-08-11,214
2022-08-12,31
2022-08-13,24
2022-08-14,4
2022-08-15,238
2022-08-16,214
2022-08-17,16
2022-08-18,191
2022-08-19,40
2022-08-20,6
2022-08-21,3
2022-08-22,234
2022-08-23,214
2022-08-24,155
2022-08-25,208
2022-08-26,56
2022-08-27,16
2022-08-28,7
2022-08-29,174
2022-08-30,208
2022-08-31,117
2022-09-01,160
2022-09-02,29
2022-09-03,7
2022-09-04,7
2022-09-05,137
2022-09-06,90
2022-09-07,163
2022-09-08,182
2022-09-09,12
2022-09-10,12
2022-09-11,14
2022-09-12,202
2022-09-13,236
2022-09-14,74
2022-09-15,144
2022-09-16,38
2022-09-17,9
2022-09-18,27
2022-09-19,135
2022-09-20,181
2022-09-21,119
2022-09-22,179
2022-09-23,87
2022-09-24,36
2022-09-25,34
2022-09-26,0
2022-09-27,114
2022-09-28,83
2022-09-29,155
2022-09-30,41
2022-10-01,20
2022-10-02,25
2022-10-03,64
2022-10-04,188
2022-10-05,171
2022-10-06,171
2022-10-07,80
2022-10-08,40
2022-10-09,9
2022-10-10,215
2022-10-11,216
2022-10-12,0
2022-10-13,226
2022-10-14,72
2022-10-15,48
2022-10-16,67
2022-10-17,200
2022-10-18,0
2022-10-19,0
2022-10-20,188
2022-10-21,82
2022-10-22,22
2022-10-23,46
2022-10-24,150
2022-10-25,0
2022-10-26,153
2022-10-27,224
2022-10-28,35
2022-10-29,30
2022-10-30,28
2022-10-31,234
2022-11-01,229
2022-11-02,215
2022-11-03,69
2022-11-04,57
2022-11-05,23
2022-11-06,48
2022-11-07,92
2022-11-08,87
2022-11-09,110
2022-11-10,72
2022-11-11,71
2022-11-12,98
2022-11-13,59
2022-11-14,0
2022-11-15,252
2022-11-16,0
2022-11-17,240
2022-11-18,108
2022-11-19,37
2022-11-20,43
2022-11-21,199
2022-11-22,0
2022-11-23,203
2022-11-24,226
2022-11-25,45
2022-11-26,25
2022-11-27,29
2022-11-28,131
2022-11-29,179
2022-11-30,210
2022-12-01,100
2022-12-02,134
2022-12-03,23
2022-12-04,13
2022-12-05,215
2022-12-06,218
2022-12-07,238
2022-12-08,166
2022-12-09,53
2022-12-10,12
2022-12-11,25
2022-12-12,227
2022-12-13,0
2022-12-14,183
2022-12-15,170
2022-12-16,59
2022-12-17,23
2022-12-18,13
2022-12-19,175
2022-12-20,221
2022-12-21,133
2022-12-22,178
2022-12-23,71
2022-12-24,16
2022-12-25,11
2022-12-26,138
2022-12-27,182
2022-12-28,84
2022-12-29,208
2022-12-30,41
2022-12-31,42
